,Town,Centroide,Percentil,D_long,D_lat
10297,Oñati,POINT (-2.387715396813166 43.02906086088475),3,-2.387715396813166,43.02906086088475
10298,Oñati,POINT (-2.411468089325594 43.03171245073963),4,-2.411468089325594,43.03171245073963
10299,Oñati,POINT (-2.411576830302414 43.03382886960577),1,-2.411576830302414,43.03382886960577
10300,Oñati,POINT (-2.4140103986386894 43.03484521830242),2,-2.4140103986386894,43.03484521830242
10301,Oñati,POINT (-2.4088355654739337 43.02603246428244),3,-2.4088355654739337,43.02603246428244
10302,Oñati,POINT (-2.41514043008356 43.03648621465349),2,-2.41514043008356,43.03648621465349
10303,Oñati,POINT (-2.4099732184906255 43.03114858872284),4,-2.4099732184906255,43.03114858872284
10304,Oñati,POINT (-2.4148498580443447 43.034966056324315),2,-2.4148498580443447,43.034966056324315
10305,Oñati,POINT (-2.404059178665306 43.03347447669619),4,-2.404059178665306,43.03347447669619
10306,Oñati,POINT (-2.39083739404015 43.02986968847737),3,-2.39083739404015,43.02986968847737
10307,Oñati,POINT (-2.415027003237534 43.035219673130115),2,-2.415027003237534,43.035219673130115
10308,Oñati,POINT (-2.4091838793937495 43.03106613381607),4,-2.4091838793937495,43.03106613381607
10309,Oñati,POINT (-2.403015387948448 43.03241039824327),4,-2.403015387948448,43.03241039824327
10310,Oñati,POINT (-2.414034994190098 43.03311233565921),4,-2.414034994190098,43.03311233565921
10311,Oñati,POINT (-2.4104876552432972 43.032240967040075),2,-2.4104876552432972,43.032240967040075
10312,Oñati,POINT (-2.4110267518150668 43.03148967850912),4,-2.4110267518150668,43.03148967850912
10313,Oñati,POINT (-2.4134379181362915 43.033947936477944),1,-2.4134379181362915,43.033947936477944
10314,Oñati,POINT (-2.411094721930723 43.03433463640238),1,-2.411094721930723,43.03433463640238
10315,Oñati,POINT (-2.4029478657748444 43.03339971118449),4,-2.4029478657748444,43.03339971118449
10316,Oñati,POINT (-2.404707879507799 43.031044476106246),1,-2.404707879507799,43.031044476106246
10317,Oñati,POINT (-2.413845939971392 43.033994817868866),2,-2.413845939971392,43.033994817868866
10318,Oñati,POINT (-2.4141007530017853 43.03465694422657),2,-2.4141007530017853,43.03465694422657
10319,Oñati,POINT (-2.4103704319761166 43.03127169463984),4,-2.4103704319761166,43.03127169463984
10320,Oñati,POINT (-2.3912800968970624 43.030064938949685),3,-2.3912800968970624,43.030064938949685
10321,Oñati,POINT (-2.416679357168058 43.038636853403446),2,-2.416679357168058,43.038636853403446
10322,Oñati,POINT (-2.4123298478295134 43.03067527709878),3,-2.4123298478295134,43.03067527709878
10323,Oñati,POINT (-2.4187518141298106 43.040286352055986),2,-2.4187518141298106,43.040286352055986
10324,Oñati,POINT (-2.4109726467427617 43.03453777950635),1,-2.4109726467427617,43.03453777950635
10325,Oñati,POINT (-2.4116079151684846 43.032677046845755),2,-2.4116079151684846,43.032677046845755
10326,Oñati,POINT (-2.3870484413634347 43.02828813016931),3,-2.3870484413634347,43.02828813016931
10327,Oñati,POINT (-2.415457683550991 43.03298493789137),2,-2.415457683550991,43.03298493789137
10328,Oñati,POINT (-2.4136948392282367 43.03325225046088),4,-2.4136948392282367,43.03325225046088
10329,Oñati,POINT (-2.40934267552116 43.03478687592265),1,-2.40934267552116,43.03478687592265
10330,Oñati,POINT (-2.4107502277031467 43.031639411849675),4,-2.4107502277031467,43.031639411849675
10331,Oñati,POINT (-2.411397101327297 43.03028077848027),3,-2.411397101327297,43.03028077848027
10332,Oñati,POINT (-2.410558985116773 43.034393200135035),1,-2.410558985116773,43.034393200135035
10333,Oñati,POINT (-2.415206440496079 43.03565856119471),2,-2.415206440496079,43.03565856119471
10334,Oñati,POINT (-2.4047044873533223 43.033572566505846),4,-2.4047044873533223,43.033572566505846
10335,Oñati,POINT (-2.4033549383052675 43.03342738367878),4,-2.4033549383052675,43.03342738367878
10336,Oñati,POINT (-2.411969022513026 43.033610046111264),1,-2.411969022513026,43.033610046111264
10337,Oñati,POINT (-2.386914798201708 43.02705188813396),3,-2.386914798201708,43.02705188813396
10338,Oñati,POINT (-2.4035780877132074 43.03137070614971),1,-2.4035780877132074,43.03137070614971
10339,Oñati,POINT (-2.4161496859399345 43.03291541687349),2,-2.4161496859399345,43.03291541687349
10340,Oñati,POINT (-2.41857455452149 43.04007133158386),2,-2.41857455452149,43.04007133158386
10341,Oñati,POINT (-2.4118770157582725 43.03024491788876),3,-2.4118770157582725,43.03024491788876
10342,Oñati,POINT (-2.4143261646869605 43.03546813012578),2,-2.4143261646869605,43.03546813012578
10343,Oñati,POINT (-2.4154479809633274 43.03625244521848),2,-2.4154479809633274,43.03625244521848
10344,Oñati,POINT (-2.390454233442093 43.029678218046534),3,-2.390454233442093,43.029678218046534
10345,Oñati,POINT (-2.4088466355894 43.03058765070606),4,-2.4088466355894,43.03058765070606
10346,Oñati,POINT (-2.4091339677255457 43.03271662668324),2,-2.4091339677255457,43.03271662668324
10347,Oñati,POINT (-2.39830677584389 43.03349892870426),3,-2.39830677584389,43.03349892870426
10348,Oñati,POINT (-2.4095530870512514 43.03427893437181),2,-2.4095530870512514,43.03427893437181
10349,Oñati,POINT (-2.4152928966666143 43.035942641329946),2,-2.4152928966666143,43.035942641329946
10350,Oñati,POINT (-2.4093504142683706 43.03154721026326),2,-2.4093504142683706,43.03154721026326
10351,Oñati,POINT (-2.4114753960113076 43.03031224064551),3,-2.4114753960113076,43.03031224064551
10352,Oñati,POINT (-2.4032810054434113 43.033685095329396),4,-2.4032810054434113,43.033685095329396
10353,Oñati,POINT (-2.4190430692703657 43.040567285863794),2,-2.4190430692703657,43.040567285863794
10354,Oñati,POINT (-2.410492942492424 43.032733367658146),2,-2.410492942492424,43.032733367658146
10355,Pasaia,POINT (-1.918532541953379 43.31897671908772),2,-1.918532541953379,43.31897671908772
10356,Pasaia,POINT (-1.938178328362482 43.3264256859156),1,-1.938178328362482,43.3264256859156
10357,Pasaia,POINT (-1.918690272458694 43.32884562170145),4,-1.918690272458694,43.32884562170145
10358,Pasaia,POINT (-1.9162839822219464 43.324352636686775),4,-1.9162839822219464,43.324352636686775
10359,Pasaia,POINT (-1.9128265790235528 43.32256944948681),3,-1.9128265790235528,43.32256944948681
10360,Pasaia,POINT (-1.9287095467422037 43.324194466650425),2,-1.9287095467422037,43.324194466650425
10361,Pasaia,POINT (-1.9373858256699963 43.32483789997347),1,-1.9373858256699963,43.32483789997347
10362,Pasaia,POINT (-1.918347834811743 43.325211045961005),4,-1.918347834811743,43.325211045961005
10363,Pasaia,POINT (-1.912196751267528 43.32356269345049),3,-1.912196751267528,43.32356269345049
10364,Pasaia,POINT (-1.927034209939311 43.32395538580356),4,-1.927034209939311,43.32395538580356
10365,Pasaia,POINT (-1.9305017884603934 43.325431843479464),1,-1.9305017884603934,43.325431843479464
10366,Pasaia,POINT (-1.9368781611185817 43.32513898775782),1,-1.9368781611185817,43.32513898775782
10367,Pasaia,POINT (-1.9181047146423984 43.31694101032487),4,-1.9181047146423984,43.31694101032487
10368,Pasaia,POINT (-1.9319463486574495 43.32434332498155),2,-1.9319463486574495,43.32434332498155
10369,Pasaia,POINT (-1.9357981028610647 43.32533378208535),1,-1.9357981028610647,43.32533378208535
10370,Pasaia,POINT (-1.9260373690374828 43.32575734182304),4,-1.9260373690374828,43.32575734182304
10371,Pasaia,POINT (-1.9185476536888066 43.32506415442112),4,-1.9185476536888066,43.32506415442112
10372,Pasaia,POINT (-1.9201475052150137 43.327528677958),4,-1.9201475052150137,43.327528677958
10373,Pasaia,POINT (-1.929425667072558 43.32392524582648),2,-1.929425667072558,43.32392524582648
10374,Pasaia,POINT (-1.9300912984044591 43.32420216233449),2,-1.9300912984044591,43.32420216233449
10375,Pasaia,POINT (-1.9281362797885153 43.323998779110696),2,-1.9281362797885153,43.323998779110696
10376,Pasaia,POINT (-1.9152247388498478 43.31790257180662),2,-1.9152247388498478,43.31790257180662
10377,Pasaia,POINT (-1.9291854140749962 43.3245874309083),2,-1.9291854140749962,43.3245874309083
10378,Pasaia,POINT (-1.9352349601242054 43.32496382712426),1,-1.9352349601242054,43.32496382712426
10379,Pasaia,POINT (-1.9178874408483535 43.31833093508934),2,-1.9178874408483535,43.31833093508934
10380,Pasaia,POINT (-1.9285998657780843 43.324992853369324),1,-1.9285998657780843,43.324992853369324
10381,Pasaia,POINT (-1.923595344122521 43.32528787128736),4,-1.923595344122521,43.32528787128736
10382,Pasaia,POINT (-1.919651683236455 43.32638919143091),4,-1.919651683236455,43.32638919143091
10383,Pasaia,POINT (-1.9309086327998406 43.32461227853209),2,-1.9309086327998406,43.32461227853209
10384,Pasaia,POINT (-1.9123212503460485 43.32345069405688),3,-1.9123212503460485,43.32345069405688
10385,Pasaia,POINT (-1.9300601662806283 43.32562765158273),1,-1.9300601662806283,43.32562765158273
10386,Pasaia,POINT (-1.9202023725897412 43.32759077388936),4,-1.9202023725897412,43.32759077388936
10387,Pasaia,POINT (-1.93067733714096 43.32502183665272),1,-1.93067733714096,43.32502183665272
10388,Pasaia,POINT (-1.9265786040036008 43.325837863824695),4,-1.9265786040036008,43.325837863824695
10389,Pasaia,POINT (-1.9231655473282676 43.32749799951279),4,-1.9231655473282676,43.32749799951279
10390,Pasaia,POINT (-1.9114837164540017 43.32380737959016),3,-1.9114837164540017,43.32380737959016
10391,Pasaia,POINT (-1.936356626660353 43.32257147484763),3,-1.936356626660353,43.32257147484763
10392,Pasaia,POINT (-1.9130608620319958 43.32301004697548),3,-1.9130608620319958,43.32301004697548
10393,Pasaia,POINT (-1.9296258416411223 43.32459591983609),2,-1.9296258416411223,43.32459591983609
10394,Pasaia,POINT (-1.9335675079821093 43.3250269307939),1,-1.9335675079821093,43.3250269307939
10395,Pasaia,POINT (-1.9372103371958536 43.32559165303592),1,-1.9372103371958536,43.32559165303592
10396,Pasaia,POINT (-1.9364510409672433 43.32225868143459),3,-1.9364510409672433,43.32225868143459
10397,Pasaia,POINT (-1.9174405832361228 43.32573443620889),4,-1.9174405832361228,43.32573443620889
10398,Pasaia,POINT (-1.917576252092709 43.31671978481562),4,-1.917576252092709,43.31671978481562
10399,Pasaia,POINT (-1.9315895541427224 43.32506016798542),2,-1.9315895541427224,43.32506016798542
10400,Pasaia,POINT (-1.917083445736809 43.31559792931736),3,-1.917083445736809,43.31559792931736
10401,Pasaia,POINT (-1.9172429343982564 43.317777050391605),4,-1.9172429343982564,43.317777050391605
10402,Pasaia,POINT (-1.9376737796852743 43.32507870826815),1,-1.9376737796852743,43.32507870826815
10403,Pasaia,POINT (-1.9200408837775373 43.325987565313014),4,-1.9200408837775373,43.325987565313014
10404,Pasaia,POINT (-1.9265086250148227 43.32567202523962),4,-1.9265086250148227,43.32567202523962
10405,Pasaia,POINT (-1.9162071637349567 43.318246249848364),2,-1.9162071637349567,43.318246249848364
10406,Pasaia,POINT (-1.9187878911519456 43.325393577449944),4,-1.9187878911519456,43.325393577449944
10407,Pasaia,POINT (-1.9155382533811467 43.318017244763176),2,-1.9155382533811467,43.318017244763176
10408,Pasaia,POINT (-1.9303873374536187 43.325634745532014),1,-1.9303873374536187,43.325634745532014
10409,Pasaia,POINT (-1.9358223915914134 43.32515430756328),1,-1.9358223915914134,43.32515430756328
10410,Pasaia,POINT (-1.9371021676696862 43.323816193287634),1,-1.9371021676696862,43.323816193287634
10411,Pasaia,POINT (-1.9380351471781445 43.325188364635544),1,-1.9380351471781445,43.325188364635544
10412,Pasaia,POINT (-1.916905650450289 43.32482906370879),4,-1.916905650450289,43.32482906370879
10413,Pasaia,POINT (-1.9123969701358257 43.32371947531199),3,-1.9123969701358257,43.32371947531199
10414,Pasaia,POINT (-1.9285073802549981 43.324179804120014),2,-1.9285073802549981,43.324179804120014
10415,Pasaia,POINT (-1.9192320061592212 43.32540792029387),4,-1.9192320061592212,43.32540792029387
10416,Pasaia,POINT (-1.915236789437752 43.32454954995963),3,-1.915236789437752,43.32454954995963
10417,Pasaia,POINT (-1.91600875992102 43.32458048474235),3,-1.91600875992102,43.32458048474235
10418,Pasaia,POINT (-1.9199342852095587 43.32742431376126),4,-1.9199342852095587,43.32742431376126
10419,Pasaia,POINT (-1.912868585043477 43.32294037159906),3,-1.912868585043477,43.32294037159906
10420,Pasaia,POINT (-1.936763777976689 43.32604632742421),1,-1.936763777976689,43.32604632742421
10421,Pasaia,POINT (-1.9232635738887531 43.3303634093719),4,-1.9232635738887531,43.3303634093719
10422,Pasaia,POINT (-1.933270075447692 43.32571728320305),2,-1.933270075447692,43.32571728320305
10423,Pasaia,POINT (-1.9332174969839384 43.32595287648111),2,-1.9332174969839384,43.32595287648111
10424,Pasaia,POINT (-1.929608746928276 43.324405193489504),2,-1.929608746928276,43.324405193489504
10425,Pasaia,POINT (-1.9132034102125783 43.323203411321316),3,-1.9132034102125783,43.323203411321316
10426,Pasaia,POINT (-1.9135778668996797 43.323245562520185),3,-1.9135778668996797,43.323245562520185
10427,Pasaia,POINT (-1.9144345553735795 43.32418035459732),3,-1.9144345553735795,43.32418035459732
10428,Pasaia,POINT (-1.933563451941886 43.3231620161312),3,-1.933563451941886,43.3231620161312
10429,Pasaia,POINT (-1.921190697845258 43.32792989922051),4,-1.921190697845258,43.32792989922051
10430,Pasaia,POINT (-1.9368776571313642 43.32313225286884),1,-1.9368776571313642,43.32313225286884
10431,Pasaia,POINT (-1.9177670595538931 43.318545369544566),2,-1.9177670595538931,43.318545369544566
10432,Pasaia,POINT (-1.9378963394397097 43.32494919782853),1,-1.9378963394397097,43.32494919782853
10433,Pasaia,POINT (-1.9214478461161162 43.32886017873498),4,-1.9214478461161162,43.32886017873498
10434,Pasaia,POINT (-1.9222428418136102 43.32596948237324),4,-1.9222428418136102,43.32596948237324
10435,Pasaia,POINT (-1.930772143317756 43.325662512914526),1,-1.930772143317756,43.325662512914526
10436,Pasaia,POINT (-1.9185657785720776 43.315886856153725),3,-1.9185657785720776,43.315886856153725
10437,Pasaia,POINT (-1.9307489604900008 43.3241491624265),2,-1.9307489604900008,43.3241491624265
10438,Pasaia,POINT (-1.9221830979156274 43.32575011348739),4,-1.9221830979156274,43.32575011348739
10439,Pasaia,POINT (-1.9294040927914555 43.324412984093186),2,-1.9294040927914555,43.324412984093186
10440,Pasaia,POINT (-1.922205067584007 43.32607976734529),4,-1.922205067584007,43.32607976734529
10441,Pasaia,POINT (-1.9155589393448988 43.324444310823644),3,-1.9155589393448988,43.324444310823644
10442,Pasaia,POINT (-1.921274373964896 43.328582683073144),4,-1.921274373964896,43.328582683073144
10443,Pasaia,POINT (-1.919533660310602 43.326981370383095),4,-1.919533660310602,43.326981370383095
10444,Pasaia,POINT (-1.926927087223464 43.324256892004385),4,-1.926927087223464,43.324256892004385
10445,Pasaia,POINT (-1.9182302811261542 43.31801574054697),4,-1.9182302811261542,43.31801574054697
10446,Pasaia,POINT (-1.9295753265895679 43.32491642572041),1,-1.9295753265895679,43.32491642572041
10447,Pasaia,POINT (-1.916546711623596 43.31778871503706),2,-1.916546711623596,43.31778871503706
10448,Pasaia,POINT (-1.9345512251488173 43.323061632645086),3,-1.9345512251488173,43.323061632645086
10449,Pasaia,POINT (-1.91981510644674 43.326500539420294),4,-1.91981510644674,43.326500539420294
10450,Pasaia,POINT (-1.9331810715579631 43.32311372726676),3,-1.9331810715579631,43.32311372726676
10451,Pasaia,POINT (-1.9323936975412273 43.32730212770238),2,-1.9323936975412273,43.32730212770238
10452,Pasaia,POINT (-1.9185079263772795 43.316831433084204),4,-1.9185079263772795,43.316831433084204
10453,Pasaia,POINT (-1.9260656554364428 43.32727576174502),4,-1.9260656554364428,43.32727576174502
10454,Pasaia,POINT (-1.9374059359106963 43.32530156000881),1,-1.9374059359106963,43.32530156000881
10455,Pasaia,POINT (-1.916542595733576 43.32706737348905),4,-1.916542595733576,43.32706737348905
10456,Pasaia,POINT (-1.9188634113259164 43.31785678596225),4,-1.9188634113259164,43.31785678596225
10457,Pasaia,POINT (-1.9313356345074295 43.32452447569088),2,-1.9313356345074295,43.32452447569088
10458,Pasaia,POINT (-1.9361008456016855 43.32544338664133),1,-1.9361008456016855,43.32544338664133
10459,Pasaia,POINT (-1.9365030460897006 43.32321958741621),1,-1.9365030460897006,43.32321958741621
10460,Pasaia,POINT (-1.933864770107269 43.32421795316752),1,-1.933864770107269,43.32421795316752
10461,Pasaia,POINT (-1.9164659836262918 43.32453500249502),4,-1.9164659836262918,43.32453500249502
10462,Pasaia,POINT (-1.9370906162616706 43.32493864400926),1,-1.9370906162616706,43.32493864400926
10463,Pasaia,POINT (-1.9199664677481765 43.32745353881388),4,-1.9199664677481765,43.32745353881388
10464,Pasaia,POINT (-1.9222319995471537 43.325707795296914),4,-1.9222319995471537,43.325707795296914
10465,Pasaia,POINT (-1.9170325067163008 43.31729875163749),4,-1.9170325067163008,43.31729875163749
10466,Pasaia,POINT (-1.9204286573638447 43.32766134450499),4,-1.9204286573638447,43.32766134450499
10467,Pasaia,POINT (-1.9190323000392717 43.31916701278198),2,-1.9190323000392717,43.31916701278198
10468,Pasaia,POINT (-1.916783085830742 43.31757049114791),4,-1.916783085830742,43.31757049114791
10469,Pasaia,POINT (-1.9183989356734872 43.316913077942374),4,-1.9183989356734872,43.316913077942374
10470,Pasaia,POINT (-1.920361454715115 43.327389535871376),4,-1.920361454715115,43.327389535871376
10471,Pasaia,POINT (-1.9356775052527855 43.32269132783919),3,-1.9356775052527855,43.32269132783919
10472,Pasaia,POINT (-1.931110299238013 43.32325812702883),3,-1.931110299238013,43.32325812702883
10473,Pasaia,POINT (-1.9305244874985774 43.324280823832545),2,-1.9305244874985774,43.324280823832545
10474,Pasaia,POINT (-1.9298989240838356 43.32562496451345),1,-1.9298989240838356,43.32562496451345
10475,Pasaia,POINT (-1.9286978307795009 43.324603250997555),2,-1.9286978307795009,43.324603250997555
10476,Pasaia,POINT (-1.9294732314938203 43.32560211663342),1,-1.9294732314938203,43.32560211663342
10477,Pasaia,POINT (-1.930130469654766 43.32509128840094),1,-1.930130469654766,43.32509128840094
10478,Pasaia,POINT (-1.9191132857635402 43.318203755275704),4,-1.9191132857635402,43.318203755275704
10479,Pasaia,POINT (-1.9169747541687252 43.3247170031781),4,-1.9169747541687252,43.3247170031781
10480,Pasaia,POINT (-1.931111294155053 43.325006281091646),2,-1.931111294155053,43.325006281091646
10481,Pasaia,POINT (-1.929790962532071 43.32539368228451),1,-1.929790962532071,43.32539368228451
10482,Pasaia,POINT (-1.9274494564836988 43.32627926615877),4,-1.9274494564836988,43.32627926615877
10483,Pasaia,POINT (-1.921970110955411 43.326077989745635),4,-1.921970110955411,43.326077989745635
10484,Pasaia,POINT (-1.9324913382764963 43.32764647220097),2,-1.9324913382764963,43.32764647220097
10485,Pasaia,POINT (-1.9269619391848183 43.325902138025505),4,-1.9269619391848183,43.325902138025505
10486,Pasaia,POINT (-1.9203880827874376 43.327442220822206),4,-1.9203880827874376,43.327442220822206
10487,Pasaia,POINT (-1.918987921951283 43.325468657443736),4,-1.918987921951283,43.325468657443736
10488,Pasaia,POINT (-1.9171759092476701 43.31717189893823),4,-1.9171759092476701,43.31717189893823
10489,Pasaia,POINT (-1.919228844945287 43.32559754427992),4,-1.919228844945287,43.32559754427992
10490,Pasaia,POINT (-1.932108658492874 43.32763501872781),2,-1.932108658492874,43.32763501872781
10491,Pasaia,POINT (-1.9173565340213095 43.31570978487013),3,-1.9173565340213095,43.31570978487013
10492,Pasaia,POINT (-1.9179441194493283 43.31686871617965),4,-1.9179441194493283,43.31686871617965
10493,Pasaia,POINT (-1.938908095270845 43.32742847950447),1,-1.938908095270845,43.32742847950447
10494,Pasaia,POINT (-1.92833963537568 43.32400107424859),2,-1.92833963537568,43.32400107424859
10495,Pasaia,POINT (-1.9355187413453219 43.32500909726621),1,-1.9355187413453219,43.32500909726621
10496,Pasaia,POINT (-1.9278186490247413 43.326997398464385),4,-1.9278186490247413,43.326997398464385
10497,Pasaia,POINT (-1.9290318565137128 43.32439564613723),2,-1.9290318565137128,43.32439564613723
10498,Pasaia,POINT (-1.9213195386062645 43.32802955865332),4,-1.9213195386062645,43.32802955865332
10499,Pasaia,POINT (-1.9189897568383352 43.318744614226986),2,-1.9189897568383352,43.318744614226986
10500,Pasaia,POINT (-1.9167092607967675 43.31738557135575),4,-1.9167092607967675,43.31738557135575
10501,Pasaia,POINT (-1.9182982161387556 43.31675472803216),4,-1.9182982161387556,43.31675472803216
10502,Pasaia,POINT (-1.9189378742493284 43.31838775830968),4,-1.9189378742493284,43.31838775830968
10503,Pasaia,POINT (-1.9275665944865898 43.3241409263943),4,-1.9275665944865898,43.3241409263943
10504,Pasaia,POINT (-1.9179417741165306 43.31860138085209),2,-1.9179417741165306,43.31860138085209
10505,Pasaia,POINT (-1.9219188281966861 43.32612639269943),4,-1.9219188281966861,43.32612639269943
10506,Pasaia,POINT (-1.928515514356125 43.32400292455844),2,-1.928515514356125,43.32400292455844
10507,Pasaia,POINT (-1.933760857880054 43.3248244696683),1,-1.933760857880054,43.3248244696683
10508,Pasaia,POINT (-1.9174210084856815 43.316461188676996),4,-1.9174210084856815,43.316461188676996
10509,Pasaia,POINT (-1.9165108305989758 43.31820892455759),2,-1.9165108305989758,43.31820892455759
10510,Pasaia,POINT (-1.9283243930994505 43.32439496062933),2,-1.9283243930994505,43.32439496062933
10511,Pasaia,POINT (-1.918521685973559 43.31770970834553),4,-1.918521685973559,43.31770970834553
10512,Pasaia,POINT (-1.9122907799041784 43.32254825310857),3,-1.9122907799041784,43.32254825310857
10513,Pasaia,POINT (-1.9196434737553947 43.32716458544022),4,-1.9196434737553947,43.32716458544022
10514,Pasaia,POINT (-1.9359576337678082 43.32420011820331),1,-1.9359576337678082,43.32420011820331
10515,Pasaia,POINT (-1.918142495903021 43.31815265428516),4,-1.918142495903021,43.31815265428516
10516,Pasaia,POINT (-1.9361936950369365 43.3245374321135),1,-1.9361936950369365,43.3245374321135
10517,Pasaia,POINT (-1.9319164961073731 43.324664931275535),2,-1.9319164961073731,43.324664931275535
10518,Pasaia,POINT (-1.916730227719583 43.31787276178701),2,-1.916730227719583,43.31787276178701
10519,Pasaia,POINT (-1.9141061672571222 43.323725887654476),3,-1.9141061672571222,43.323725887654476
10520,Pasaia,POINT (-1.9385905690428988 43.32682089745883),1,-1.9385905690428988,43.32682089745883
10521,Pasaia,POINT (-1.9359372581121304 43.325721248031066),1,-1.9359372581121304,43.325721248031066
10522,Pasaia,POINT (-1.9307654041358644 43.32401166101191),2,-1.9307654041358644,43.32401166101191
10523,Pasaia,POINT (-1.9232555787484242 43.32532753371131),4,-1.9232555787484242,43.32532753371131
10524,Pasaia,POINT (-1.932683671673362 43.32319484729206),3,-1.932683671673362,43.32319484729206
10525,Pasaia,POINT (-1.9365585534004213 43.32296752981465),1,-1.9365585534004213,43.32296752981465
10526,Pasaia,POINT (-1.9184746996490754 43.317079269910856),4,-1.9184746996490754,43.317079269910856
10527,Pasaia,POINT (-1.9348920036610608 43.32284249395355),3,-1.9348920036610608,43.32284249395355
10528,Pasaia,POINT (-1.9303144468553022 43.32363852032536),3,-1.9303144468553022,43.32363852032536
10529,Pasaia,POINT (-1.9337245239779388 43.32333812511432),3,-1.9337245239779388,43.32333812511432
10530,Pasaia,POINT (-1.9164923214154064 43.3180522741722),2,-1.9164923214154064,43.3180522741722
10531,Pasaia,POINT (-1.9366681092628026 43.32260180391999),1,-1.9366681092628026,43.32260180391999
10532,Pasaia,POINT (-1.9292342122554167 43.32419048271757),2,-1.9292342122554167,43.32419048271757
10533,Pasaia,POINT (-1.9296149982297217 43.324208527431814),2,-1.9296149982297217,43.324208527431814
10534,Pasaia,POINT (-1.921366440068627 43.32848064171998),4,-1.921366440068627,43.32848064171998
10535,Pasaia,POINT (-1.9180280741434734 43.318874493069636),2,-1.9180280741434734,43.318874493069636
10536,Pasaia,POINT (-1.9191226473030245 43.31879484686296),2,-1.9191226473030245,43.31879484686296
10537,Pasaia,POINT (-1.9253367267673476 43.325346629383944),4,-1.9253367267673476,43.325346629383944
10538,Pasaia,POINT (-1.9136400632720114 43.32352114474586),3,-1.9136400632720114,43.32352114474586
10539,Pasaia,POINT (-1.9190017585030998 43.3190394119765),2,-1.9190017585030998,43.3190394119765
10540,Pasaia,POINT (-1.9184053332135387 43.31604107585853),3,-1.9184053332135387,43.31604107585853
10541,Pasaia,POINT (-1.9244435874747317 43.325224042408756),4,-1.9244435874747317,43.325224042408756
10542,Pasaia,POINT (-1.9178390619712407 43.3162740356604),3,-1.9178390619712407,43.3162740356604
10543,Pasaia,POINT (-1.9163393820191381 43.32495218291378),3,-1.9163393820191381,43.32495218291378
10544,Pasaia,POINT (-1.9197631576504373 43.32725365962319),4,-1.9197631576504373,43.32725365962319
10545,Pasaia,POINT (-1.912653135643323 43.323315268495676),3,-1.912653135643323,43.323315268495676
10546,Pasaia,POINT (-1.9237372854648065 43.32526575202214),4,-1.9237372854648065,43.32526575202214
10547,Pasaia,POINT (-1.9198299468367086 43.325755037874906),4,-1.9198299468367086,43.325755037874906
10548,Pasaia,POINT (-1.9283300002391295 43.32417730472337),2,-1.9283300002391295,43.32417730472337
10549,Pasaia,POINT (-1.936891510344401 43.32296242936638),1,-1.936891510344401,43.32296242936638
10550,Pasaia,POINT (-1.9169651319481433 43.31709528003618),4,-1.9169651319481433,43.31709528003618
10551,Pasaia,POINT (-1.9182917064002367 43.3165080336455),3,-1.9182917064002367,43.3165080336455
10552,Pasaia,POINT (-1.9364735774043003 43.323416359772395),1,-1.9364735774043003,43.323416359772395
10553,Pasaia,POINT (-1.9182897215697392 43.31871891512799),2,-1.9182897215697392,43.31871891512799
10554,Pasaia,POINT (-1.932951529138359 43.32455519096153),1,-1.932951529138359,43.32455519096153
10555,Pasaia,POINT (-1.922893485743024 43.32538241192649),4,-1.922893485743024,43.32538241192649
10556,Pasaia,POINT (-1.9287044124272625 43.324390146267035),2,-1.9287044124272625,43.324390146267035
10557,Pasaia,POINT (-1.9160723371454933 43.32423608072268),4,-1.9160723371454933,43.32423608072268
10558,Pasaia,POINT (-1.935012393876057 43.32281751081877),3,-1.935012393876057,43.32281751081877
10559,Pasaia,POINT (-1.9290357363243054 43.324199244125936),2,-1.9290357363243054,43.324199244125936
10560,Pasaia,POINT (-1.9196658008234013 43.32720199711962),4,-1.9196658008234013,43.32720199711962
10561,Pasaia,POINT (-1.9179638211764423 43.32491597000541),4,-1.9179638211764423,43.32491597000541
10562,Pasaia,POINT (-1.9237123239125462 43.32536364566488),4,-1.9237123239125462,43.32536364566488
10563,Pasaia,POINT (-1.9129793594340923 43.32347707968365),3,-1.9129793594340923,43.32347707968365
10564,Pasaia,POINT (-1.932171451646647 43.326300367016465),2,-1.932171451646647,43.326300367016465
10565,Pasaia,POINT (-1.9164404085683722 43.318333534693025),2,-1.9164404085683722,43.318333534693025
10566,Pasaia,POINT (-1.918457731269994 43.316192849752824),3,-1.918457731269994,43.316192849752824
10567,Pasaia,POINT (-1.92435551262136 43.32546241979904),4,-1.92435551262136,43.32546241979904
10568,Pasaia,POINT (-1.9368051224046314 43.324882235306724),1,-1.9368051224046314,43.324882235306724
10569,Pasaia,POINT (-1.926523597550856 43.32487353793646),4,-1.926523597550856,43.32487353793646
10570,Pasaia,POINT (-1.9175557067404116 43.316513875214376),4,-1.9175557067404116,43.316513875214376
10571,Pasaia,POINT (-1.9197337495675912 43.32722605384819),4,-1.9197337495675912,43.32722605384819
10572,Pasaia,POINT (-1.9175810430043307 43.316060110446585),3,-1.9175810430043307,43.316060110446585
10573,Pasaia,POINT (-1.938644394505621 43.32691876029344),1,-1.938644394505621,43.32691876029344
10574,Pasaia,POINT (-1.9173235563096087 43.31858149790976),2,-1.9173235563096087,43.31858149790976
